latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor
25.54,92.67,743.0,7.0,25.7,270.0,-1.0,-0.0,25.7,36.6,27.1,1.083,0.1281
25.54,92.68,695.0,6.0,26.1,0.0,0.0,1.0,26.1,35.6,27.8,1.082,0.11
25.54,92.69,675.0,4.5,26.5,0.0,0.0,1.0,26.5,35.1,28.2,1.077,0.0826
25.54,92.7,639.0,4.5,26.5,0.0,0.0,1.0,26.5,34.1,28.7,1.072,0.0826
25.54,92.71,637.0,11.8,26.7,312.1,-0.742,0.6704,26.7,33.8,28.9,1.071,0.2154
25.54,92.72,625.0,14.7,26.6,312.1,-0.742,0.6704,26.6,34.6,28.7,1.072,0.2673
25.54,92.73,566.0,15.4,26.2,0.0,0.0,1.0,26.2,34.8,28.8,1.077,0.2795
25.54,92.74,440.0,17.6,25.9,312.1,-0.742,0.6704,25.9,34.9,28.9,1.09,0.318
25.54,92.75,558.0,14.5,26.4,180.0,0.0,-1.0,26.4,35.5,27.9,1.092,0.2636
25.54,92.76,529.0,4.5,26.3,270.0,-1.0,-0.0,26.3,35.9,27.6,1.098,0.0826
25.54,92.77,557.0,11.9,26.0,47.9,0.742,0.6704,26.0,37.2,27.3,1.113,0.2169
25.54,92.78,506.0,13.7,25.8,0.0,0.0,1.0,25.8,37.9,27.4,1.124,0.2491
25.54,92.79,395.0,13.7,25.8,0.0,0.0,1.0,25.8,37.8,27.2,1.135,0.2491
25.54,92.8,364.0,7.7,25.8,180.0,0.0,-1.0,25.8,37.8,27.2,1.135,0.1409
25.54,92.81,426.0,13.4,25.4,90.0,1.0,0.0,25.4,36.7,27.7,1.137,0.2435
25.54,92.82,362.0,12.1,25.0,47.9,0.742,0.6704,25.0,36.4,28.0,1.138,0.2201
25.54,92.83,305.0,10.0,24.8,90.0,1.0,0.0,24.8,36.3,28.4,1.14,0.1823
25.54,92.84,233.0,9.0,24.1,0.0,0.0,1.0,24.1,35.5,29.5,1.143,0.164
25.54,92.85,171.0,8.9,24.1,227.9,-0.742,-0.6704,24.1,35.5,29.5,1.143,0.1622
25.54,92.86,149.0,14.3,23.9,270.0,-1.0,-0.0,23.9,34.4,30.3,1.15,0.2588
25.54,92.87,166.0,9.3,23.4,312.1,-0.742,0.6704,23.4,32.4,31.5,1.148,0.1692
25.54,92.88,175.0,5.9,23.4,270.0,-1.0,-0.0,23.4,32.4,31.5,1.148,0.1076
25.54,92.89,160.0,5.6,23.5,312.1,-0.742,0.6704,23.5,32.2,31.4,1.141,0.1022
25.54,92.9,138.0,13.0,23.8,180.0,0.0,-1.0,23.8,33.0,31.0,1.141,0.2357
25.54,92.91,243.0,13.0,24.2,180.0,0.0,-1.0,24.2,32.9,31.0,1.142,0.2358
25.54,92.92,171.0,9.8,24.2,132.1,0.742,-0.6704,24.2,32.9,31.0,1.142,0.1784
25.54,92.93,136.0,17.1,23.9,180.0,0.0,-1.0,23.9,32.4,31.3,1.144,0.3081
25.54,92.94,276.0,17.4,23.9,0.0,0.0,1.0,23.9,32.4,31.3,1.144,0.3133
25.54,92.95,133.0,17.4,23.5,0.0,0.0,1.0,23.5,32.5,31.3,1.145,0.3131
25.54,92.96,143.0,9.2,23.4,312.1,-0.742,0.6704,23.4,32.9,30.9,1.154,0.1674
25.54,92.97,128.0,11.0,23.6,227.9,-0.742,-0.6704,23.6,32.4,30.8,1.154,0.1998
25.54,92.98,183.0,8.7,23.2,270.0,-1.0,-0.0,23.2,31.7,31.1,1.16,0.1583
25.54,92.99,137.0,10.2,23.3,312.1,-0.742,0.6704,23.3,30.7,31.2,1.161,0.1853
25.54,93.0,129.0,5.1,23.4,270.0,-1.0,-0.0,23.4,29.9,31.0,1.161,0.0931
25.54,93.01,158.0,3.6,23.4,180.0,0.0,-1.0,23.4,29.9,31.0,1.161,0.0657
25.54,93.02,131.0,10.7,23.7,180.0,0.0,-1.0,23.7,30.1,30.9,1.149,0.1945
25.54,93.03,217.0,10.7,23.7,180.0,0.0,-1.0,23.7,30.1,30.9,1.149,0.1945
25.54,93.04,181.0,4.5,24.6,0.0,0.0,1.0,24.6,30.8,30.1,1.131,0.0823
25.54,93.05,168.0,3.5,25.4,47.9,0.742,0.6704,25.4,30.9,29.4,1.109,0.0641
25.54,93.06,174.0,4.4,26.0,90.0,1.0,0.0,26.0,32.0,28.9,1.095,0.0807
25.54,93.07,155.0,3.5,26.3,180.0,0.0,-1.0,26.3,33.0,28.4,1.086,0.0643
25.54,93.08,176.0,3.9,26.4,90.0,1.0,0.0,26.4,33.6,28.3,1.087,0.0716
25.54,93.09,169.0,3.5,26.7,90.0,1.0,0.0,26.7,35.0,28.0,1.081,0.0643
25.54,93.1,154.0,6.0,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.071,0.1102
25.54,93.11,202.0,6.0,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.071,0.1102
25.54,93.12,222.0,5.0,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.071,0.0918
25.54,93.13,237.0,4.5,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.071,0.0827
25.54,93.14,264.0,3.5,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.0643
25.54,93.15,254.0,4.3,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.079
25.54,93.16,271.0,6.3,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1156
25.54,93.17,321.0,7.3,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.1339
25.54,93.18,311.0,4.6,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.0845
25.54,93.19,322.0,4.1,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.0753
25.54,93.2,294.0,3.5,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.0643
25.54,93.21,283.0,4.0,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.072,0.0735
25.54,93.22,287.0,4.9,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.09
25.54,93.23,306.0,3.5,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.0643
25.54,93.24,323.0,4.5,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.072,0.0827
25.54,93.25,356.0,6.2,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.1138
25.54,93.26,372.0,12.3,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.072,0.2245
25.54,93.27,359.0,18.4,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.3326
25.54,93.28,511.0,20.4,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.073,0.3673
25.54,93.29,555.0,18.8,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.073,0.3396
25.55,92.63,704.0,3.9,25.2,270.0,-1.0,-0.0,25.2,38.2,26.0,1.082,0.0714
25.55,92.64,727.0,3.8,25.4,312.1,-0.742,0.6704,25.4,37.6,26.4,1.083,0.0696
25.55,92.65,734.0,5.9,25.8,270.0,-1.0,-0.0,25.8,37.7,26.3,1.078,0.1081
25.55,92.66,692.0,5.3,25.8,0.0,0.0,1.0,25.8,37.7,26.3,1.078,0.0971
25.55,92.67,681.0,7.0,25.7,270.0,-1.0,-0.0,25.7,36.6,27.1,1.083,0.1281
25.55,92.68,703.0,4.8,26.1,270.0,-1.0,-0.0,26.1,35.6,27.8,1.082,0.088
25.55,92.69,676.0,3.5,26.5,0.0,0.0,1.0,26.5,35.1,28.2,1.077,0.0643
25.55,92.7,650.0,4.9,26.5,0.0,0.0,1.0,26.5,34.1,28.7,1.072,0.0899
25.55,92.71,611.0,14.3,26.7,0.0,0.0,1.0,26.7,33.8,28.9,1.071,0.2602
25.55,92.72,495.0,14.6,26.6,47.9,0.742,0.6704,26.6,34.6,28.7,1.072,0.2655
25.55,92.73,446.0,14.7,26.2,312.1,-0.742,0.6704,26.2,34.8,28.8,1.077,0.2671
25.55,92.74,488.0,6.5,25.9,312.1,-0.742,0.6704,25.9,34.9,28.9,1.09,0.1191
25.55,92.75,506.0,6.1,26.4,270.0,-1.0,-0.0,26.4,35.5,27.9,1.092,0.1119
25.55,92.76,552.0,9.3,26.3,270.0,-1.0,-0.0,26.3,35.9,27.6,1.098,0.1701
25.55,92.77,537.0,10.4,26.0,0.0,0.0,1.0,26.0,37.2,27.3,1.113,0.1899
25.55,92.78,453.0,10.4,25.8,0.0,0.0,1.0,25.8,37.9,27.4,1.124,0.1898
25.55,92.79,430.0,6.7,25.8,270.0,-1.0,-0.0,25.8,37.8,27.2,1.135,0.1227
25.55,92.8,417.0,6.0,25.8,90.0,1.0,0.0,25.8,37.8,27.2,1.135,0.1099
25.55,92.81,418.0,12.1,25.4,0.0,0.0,1.0,25.4,36.7,27.7,1.137,0.2203
25.55,92.82,320.0,12.1,25.0,0.0,0.0,1.0,25.0,36.4,28.0,1.138,0.2201
25.55,92.83,326.0,9.1,24.8,0.0,0.0,1.0,24.8,36.3,28.4,1.14,0.166
25.55,92.84,253.0,9.1,24.1,0.0,0.0,1.0,24.1,35.5,29.5,1.143,0.1658
25.55,92.85,211.0,7.9,24.1,47.9,0.742,0.6704,24.1,35.5,29.5,1.143,0.1441
25.55,92.86,192.0,4.9,23.9,90.0,1.0,0.0,23.9,34.4,30.3,1.15,0.0895
25.55,92.87,196.0,4.5,23.4,0.0,0.0,1.0,23.4,32.4,31.5,1.148,0.0821
25.55,92.88,160.0,4.5,23.4,0.0,0.0,1.0,23.4,32.4,31.5,1.148,0.0821
25.55,92.89,169.0,3.5,23.5,0.0,0.0,1.0,23.5,32.2,31.4,1.141,0.0639
25.55,92.9,148.0,7.9,23.8,227.9,-0.742,-0.6704,23.8,33.0,31.0,1.141,0.144
25.55,92.91,198.0,6.3,24.2,180.0,0.0,-1.0,24.2,32.9,31.0,1.142,0.115
25.55,92.92,244.0,9.6,24.2,270.0,-1.0,-0.0,24.2,32.9,31.0,1.142,0.1748
25.55,92.93,289.0,16.9,23.9,90.0,1.0,0.0,23.9,32.4,31.3,1.144,0.3046
25.55,92.94,199.0,11.2,23.9,0.0,0.0,1.0,23.9,32.4,31.3,1.144,0.2035
25.55,92.95,246.0,13.4,23.5,0.0,0.0,1.0,23.5,32.5,31.3,1.145,0.2426
25.55,92.96,137.0,13.4,23.4,0.0,0.0,1.0,23.4,32.9,30.9,1.154,0.2426
25.55,92.97,191.0,8.7,23.6,0.0,0.0,1.0,23.6,32.4,30.8,1.154,0.1584
25.55,92.98,121.0,8.7,23.2,0.0,0.0,1.0,23.2,31.7,31.1,1.16,0.1583
25.55,92.99,128.0,4.6,23.3,312.1,-0.742,0.6704,23.3,30.7,31.2,1.161,0.0839
25.55,93.0,128.0,5.0,23.4,180.0,0.0,-1.0,23.4,29.9,31.0,1.161,0.0912
25.55,93.01,168.0,5.0,23.4,180.0,0.0,-1.0,23.4,29.9,31.0,1.161,0.0912
25.55,93.02,162.0,4.6,23.7,227.9,-0.742,-0.6704,23.7,30.1,30.9,1.149,0.084
25.55,93.03,188.0,4.8,23.7,132.1,0.742,-0.6704,23.7,30.1,30.9,1.149,0.0876
25.55,93.04,209.0,5.1,24.6,0.0,0.0,1.0,24.6,30.8,30.1,1.131,0.0933
25.55,93.05,168.0,5.1,25.4,0.0,0.0,1.0,25.4,30.9,29.4,1.109,0.0934
25.55,93.06,156.0,6.9,26.0,90.0,1.0,0.0,26.0,32.0,28.9,1.095,0.1264
25.55,93.07,170.0,4.0,26.3,47.9,0.742,0.6704,26.3,33.0,28.4,1.086,0.0734
25.55,93.08,151.0,5.8,26.4,90.0,1.0,0.0,26.4,33.6,28.3,1.087,0.1064
25.55,93.09,169.0,3.5,26.7,47.9,0.742,0.6704,26.7,35.0,28.0,1.081,0.0643
25.55,93.1,181.0,3.5,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.071,0.0643
25.55,93.11,173.0,6.7,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.071,0.1229
25.55,93.12,227.0,6.7,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.071,0.1229
25.55,93.13,238.0,4.5,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.071,0.0827
25.55,93.14,250.0,3.5,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.0643
25.55,93.15,236.0,6.0,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.1102
25.55,93.16,259.0,8.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1503
25.55,93.17,325.0,8.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1503
25.55,93.18,288.0,4.6,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.0845
25.55,93.19,311.0,4.0,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.0735
25.55,93.2,279.0,5.2,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.0955
25.55,93.21,316.0,4.6,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.0845
25.55,93.22,323.0,4.1,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.0753
25.55,93.23,302.0,4.2,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.0772
25.55,93.24,321.0,3.5,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.072,0.0643
25.55,93.25,301.0,7.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1321
25.55,93.26,359.0,7.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1321
25.55,93.27,321.0,15.6,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.072,0.2834
25.55,93.28,323.0,20.4,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.3673
25.55,93.29,405.0,16.6,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.073,0.3011
25.56,92.64,694.0,6.2,25.4,312.1,-0.742,0.6704,25.4,37.6,26.4,1.083,0.1135
25.56,92.65,682.0,14.5,25.8,312.1,-0.742,0.6704,25.8,37.7,26.3,1.078,0.2633
25.56,92.66,665.0,17.5,25.8,270.0,-1.0,-0.0,25.8,37.7,26.3,1.078,0.3162
25.56,92.67,654.0,12.3,25.7,227.9,-0.742,-0.6704,25.7,36.6,27.1,1.083,0.224
25.56,92.68,661.0,4.8,26.1,270.0,-1.0,-0.0,26.1,35.6,27.8,1.082,0.088
25.56,92.69,674.0,4.4,26.5,227.9,-0.742,-0.6704,26.5,35.1,28.2,1.077,0.0808
25.56,92.7,687.0,6.7,26.5,312.1,-0.742,0.6704,26.5,34.1,28.7,1.072,0.1229
25.56,92.71,672.0,16.8,26.7,0.0,0.0,1.0,26.7,33.8,28.9,1.071,0.3045
25.56,92.72,534.0,16.8,26.6,0.0,0.0,1.0,26.6,34.6,28.7,1.072,0.3044
25.56,92.73,500.0,8.5,26.2,312.1,-0.742,0.6704,26.2,34.8,28.8,1.077,0.1556
25.56,92.74,478.0,9.0,26.2,270.0,-1.0,-0.0,26.2,34.8,28.8,1.077,0.1646
25.56,92.75,452.0,8.4,26.4,227.9,-0.742,-0.6704,26.4,35.5,27.9,1.092,0.1538
25.56,92.76,469.0,9.3,26.3,270.0,-1.0,-0.0,26.3,35.9,27.6,1.098,0.1701
25.56,92.77,496.0,10.6,26.0,312.1,-0.742,0.6704,26.0,37.2,27.3,1.113,0.1935
25.56,92.78,483.0,13.8,25.8,0.0,0.0,1.0,25.8,37.9,27.4,1.124,0.2508
25.56,92.79,371.0,13.8,25.8,0.0,0.0,1.0,25.8,37.8,27.2,1.135,0.2508
25.56,92.8,374.0,4.9,25.8,270.0,-1.0,-0.0,25.8,37.8,27.2,1.135,0.0898
25.56,92.81,385.0,8.7,25.4,312.1,-0.742,0.6704,25.4,36.7,27.7,1.137,0.1589
25.56,92.82,356.0,8.5,25.0,270.0,-1.0,-0.0,25.0,36.4,28.0,1.138,0.1552
25.56,92.83,309.0,6.0,24.8,312.1,-0.742,0.6704,24.8,36.3,28.4,1.14,0.1097
25.56,92.84,306.0,13.7,24.1,0.0,0.0,1.0,24.1,35.5,29.5,1.143,0.2483
25.56,92.85,195.0,13.7,24.1,0.0,0.0,1.0,24.1,35.5,29.5,1.143,0.2483
25.56,92.86,188.0,6.6,23.9,90.0,1.0,0.0,23.9,34.4,30.3,1.15,0.1204
25.56,92.87,213.0,4.5,23.4,47.9,0.742,0.6704,23.4,32.4,31.5,1.148,0.0821
25.56,92.88,187.0,3.5,23.4,0.0,0.0,1.0,23.4,32.4,31.5,1.148,0.0639
25.56,92.89,181.0,5.0,23.5,0.0,0.0,1.0,23.5,32.2,31.4,1.141,0.0913
25.56,92.9,141.0,5.0,23.8,0.0,0.0,1.0,23.8,33.0,31.0,1.141,0.0913
25.56,92.91,170.0,6.2,24.2,227.9,-0.742,-0.6704,24.2,32.9,31.0,1.142,0.1132
25.56,92.92,159.0,10.8,24.2,227.9,-0.742,-0.6704,24.2,32.9,31.0,1.142,0.1965
25.56,92.93,166.0,13.7,23.9,270.0,-1.0,-0.0,23.9,32.4,31.3,1.144,0.2482
25.56,92.94,131.0,13.1,23.9,312.1,-0.742,0.6704,23.9,32.4,31.3,1.144,0.2375
25.56,92.95,153.0,10.4,23.5,270.0,-1.0,-0.0,23.5,32.5,31.3,1.145,0.189
25.56,92.96,152.0,7.9,23.4,312.1,-0.742,0.6704,23.4,32.9,30.9,1.154,0.1439
25.56,92.97,134.0,6.4,23.6,270.0,-1.0,-0.0,23.6,32.4,30.8,1.154,0.1167
25.56,92.98,116.0,6.3,23.2,312.1,-0.742,0.6704,23.2,31.7,31.1,1.16,0.1148
25.56,92.99,128.0,4.2,23.3,90.0,1.0,0.0,23.3,30.7,31.2,1.161,0.0767
25.56,93.0,117.0,4.3,23.4,227.9,-0.742,-0.6704,23.4,29.9,31.0,1.161,0.0785
25.56,93.01,145.0,3.5,23.4,180.0,0.0,-1.0,23.4,29.9,31.0,1.161,0.0639
25.56,93.02,137.0,7.4,23.7,180.0,0.0,-1.0,23.7,30.1,30.9,1.149,0.1349
25.56,93.03,196.0,7.4,23.7,180.0,0.0,-1.0,23.7,30.1,30.9,1.149,0.1349
25.56,93.04,184.0,3.5,24.6,270.0,-1.0,-0.0,24.6,30.8,30.1,1.131,0.0641
25.56,93.05,168.0,6.8,25.4,132.1,0.742,-0.6704,25.4,30.9,29.4,1.109,0.1244
25.56,93.06,217.0,6.9,26.0,90.0,1.0,0.0,26.0,32.0,28.9,1.095,0.1264
25.56,93.07,187.0,8.8,26.3,90.0,1.0,0.0,26.3,33.0,28.4,1.086,0.161
25.56,93.08,202.0,5.8,26.4,90.0,1.0,0.0,26.4,33.6,28.3,1.087,0.1064
25.56,93.09,184.0,9.3,26.7,90.0,1.0,0.0,26.7,35.0,28.0,1.081,0.1702
25.56,93.1,188.0,6.6,26.9,47.9,0.742,0.6704,26.9,36.3,27.7,1.071,0.1211
25.56,93.11,211.0,4.3,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.071,0.079
25.56,93.12,185.0,9.5,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.071,0.1739
25.56,93.13,261.0,9.5,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.071,0.1739
25.56,93.14,258.0,6.6,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.1211
25.56,93.15,246.0,10.2,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.1866
25.56,93.16,308.0,7.7,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1412
25.56,93.17,300.0,4.4,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.0808
25.56,93.18,289.0,3.5,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.0643
25.56,93.19,299.0,5.3,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.0973
25.56,93.2,267.0,9.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1685
25.56,93.21,341.0,9.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1685
25.56,93.22,310.0,3.9,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.0717
25.56,93.23,339.0,4.2,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.0772
25.56,93.24,334.0,3.8,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.0698
25.56,93.25,322.0,6.9,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.1266
25.56,93.26,359.0,8.9,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.163
25.56,93.27,367.0,11.1,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.2029
25.56,93.28,408.0,12.4,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.2263
25.56,93.29,397.0,17.7,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.3204
25.57,92.65,620.0,14.0,25.8,0.0,0.0,1.0,25.8,37.7,26.3,1.078,0.2544
25.57,92.66,506.0,17.5,25.8,270.0,-1.0,-0.0,25.8,37.7,26.3,1.078,0.3162
25.57,92.67,617.0,16.5,25.7,312.1,-0.742,0.6704,25.7,36.6,27.1,1.083,0.2986
25.57,92.68,622.0,22.3,26.1,270.0,-1.0,-0.0,26.1,35.6,27.8,1.082,0.3993
25.57,92.69,637.0,18.1,26.5,227.9,-0.742,-0.6704,26.5,35.1,28.2,1.077,0.3271
25.57,92.7,634.0,9.0,26.5,312.1,-0.742,0.6704,26.5,34.1,28.7,1.072,0.1647
25.57,92.71,607.0,12.9,26.7,312.1,-0.742,0.6704,26.7,33.8,28.9,1.071,0.2352
25.57,92.72,516.0,12.9,26.6,312.1,-0.742,0.6704,26.6,34.6,28.7,1.072,0.2351
25.57,92.73,509.0,15.7,26.2,270.0,-1.0,-0.0,26.2,34.8,28.8,1.077,0.2848
25.57,92.74,398.0,13.7,26.2,180.0,0.0,-1.0,26.2,34.8,28.8,1.077,0.2492
25.57,92.75,509.0,13.7,26.4,180.0,0.0,-1.0,26.4,35.5,27.9,1.092,0.2493
25.57,92.76,486.0,10.1,26.3,270.0,-1.0,-0.0,26.3,35.9,27.6,1.098,0.1846
25.57,92.77,442.0,9.1,26.0,0.0,0.0,1.0,26.0,37.2,27.3,1.113,0.1664
25.57,92.78,369.0,12.7,25.8,270.0,-1.0,-0.0,25.8,37.9,27.4,1.124,0.2312
25.57,92.79,355.0,10.7,25.8,312.1,-0.742,0.6704,25.8,37.8,27.2,1.135,0.1952
25.57,92.8,341.0,3.7,25.8,270.0,-1.0,-0.0,25.8,37.8,27.2,1.135,0.0679
25.57,92.81,325.0,6.8,25.4,270.0,-1.0,-0.0,25.4,36.7,27.7,1.137,0.1244
25.57,92.82,281.0,8.7,25.0,312.1,-0.742,0.6704,25.0,36.4,28.0,1.138,0.1588
25.57,92.83,297.0,10.2,24.8,270.0,-1.0,-0.0,24.8,36.3,28.4,1.14,0.1859
25.57,92.84,238.0,7.7,24.1,270.0,-1.0,-0.0,24.1,35.5,29.5,1.143,0.1404
25.57,92.85,248.0,6.0,24.1,90.0,1.0,0.0,24.1,35.5,29.5,1.143,0.1096
25.57,92.86,246.0,6.6,23.9,90.0,1.0,0.0,23.9,34.4,30.3,1.15,0.1204
25.57,92.87,205.0,5.1,23.4,0.0,0.0,1.0,23.4,32.4,31.5,1.148,0.0931
25.57,92.88,184.0,3.5,23.4,0.0,0.0,1.0,23.4,32.4,31.5,1.148,0.0639
25.57,92.89,178.0,3.5,23.5,47.9,0.742,0.6704,23.5,32.2,31.4,1.141,0.0639
25.57,92.9,157.0,4.9,23.8,90.0,1.0,0.0,23.8,33.0,31.0,1.141,0.0895
25.57,92.91,154.0,3.9,24.2,47.9,0.742,0.6704,24.2,32.9,31.0,1.142,0.0713
25.57,92.92,133.0,6.7,24.2,180.0,0.0,-1.0,24.2,32.9,31.0,1.142,0.1223
25.57,92.93,187.0,6.7,23.9,180.0,0.0,-1.0,23.9,32.4,31.3,1.144,0.1222
25.57,92.94,236.0,12.7,23.9,0.0,0.0,1.0,23.9,32.4,31.3,1.144,0.2304
25.57,92.95,133.0,12.7,23.5,0.0,0.0,1.0,23.5,32.5,31.3,1.145,0.2302
25.57,92.96,141.0,3.5,23.4,0.0,0.0,1.0,23.4,32.9,30.9,1.154,0.0639
25.57,92.97,120.0,3.9,23.6,132.1,0.742,-0.6704,23.6,32.4,30.8,1.154,0.0712
25.57,92.98,121.0,5.5,23.2,180.0,0.0,-1.0,23.2,31.7,31.1,1.16,0.1003
25.57,92.99,165.0,5.5,23.3,180.0,0.0,-1.0,23.3,30.7,31.2,1.161,0.1003
25.57,93.0,135.0,4.0,23.4,90.0,1.0,0.0,23.4,29.9,31.0,1.161,0.073
25.57,93.01,146.0,7.5,23.4,132.1,0.742,-0.6704,23.4,29.9,31.0,1.161,0.1366
25.57,93.02,169.0,7.5,23.7,90.0,1.0,0.0,23.7,30.1,30.9,1.149,0.1367
25.57,93.03,159.0,6.4,23.7,47.9,0.742,0.6704,23.7,30.1,30.9,1.149,0.1168
25.57,93.04,163.0,3.5,24.6,312.1,-0.742,0.6704,24.6,30.8,30.1,1.131,0.0641
25.57,93.05,182.0,10.2,25.4,132.1,0.742,-0.6704,25.4,30.9,29.4,1.109,0.1861
25.57,93.06,249.0,8.4,26.0,180.0,0.0,-1.0,26.0,32.0,28.9,1.095,0.1537
25.57,93.07,265.0,8.8,26.3,90.0,1.0,0.0,26.3,33.0,28.4,1.086,0.161
25.57,93.08,206.0,9.8,26.4,132.1,0.742,-0.6704,26.4,33.6,28.3,1.087,0.1792
25.57,93.09,267.0,9.3,26.7,90.0,1.0,0.0,26.7,35.0,28.0,1.081,0.1702
25.57,93.1,246.0,6.6,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.071,0.1211
25.57,93.11,230.0,5.4,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.071,0.0992
25.57,93.12,214.0,7.0,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.071,0.1284
25.57,93.13,264.0,6.6,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.071,0.1211
25.57,93.14,277.0,7.5,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1375
25.57,93.15,337.0,10.2,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.1866
25.57,93.16,303.0,5.3,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.0973
25.57,93.17,261.0,7.4,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1357
25.57,93.18,320.0,8.5,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.1558
25.57,93.19,252.0,8.5,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.1558
25.57,93.2,269.0,9.7,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1776
25.57,93.21,347.0,9.7,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1776
25.57,93.22,328.0,13.5,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.246
25.57,93.23,335.0,17.9,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.3239
25.57,93.24,353.0,21.8,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.3913
25.57,93.25,379.0,14.5,26.9,47.9,0.742,0.6704,26.9,36.3,27.7,1.072,0.2639
